City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
343,Mocuba,MZ,-16.8392,36.9856,70.43,96,1,1.48,clear sky
344,Eagle Pass,US,28.7091,-100.4995,53.28,44,20,0.0,few clouds
345,Camocim,BR,-2.9022,-40.8411,77.63,77,4,10.56,clear sky
346,Zuwarah,LY,32.9312,12.082,66.56,37,99,14.5,overcast clouds
347,Noumea,NC,-22.2763,166.4572,87.78,78,100,8.95,overcast clouds
348,Baindur,IN,13.8667,74.6333,74.89,63,13,5.75,few clouds
349,Tommot,RU,58.9564,126.2925,4.59,96,100,2.13,light snow
350,Biu,NG,10.6129,12.1946,66.07,31,97,6.46,overcast clouds
351,Kashmor,PK,28.4333,69.5833,65.26,36,0,7.67,clear sky
352,Sitka,US,57.0531,-135.33,48.09,71,0,0.0,clear sky
353,Tulun,RU,54.5611,100.5792,23.77,76,100,2.71,overcast clouds
354,Cap-Haitien,HT,19.7578,-72.2042,80.22,80,7,12.39,light rain
355,Pacific Grove,US,36.6177,-121.9166,59.02,56,0,5.99,clear sky
356,Gabu,GW,12.2833,-14.2167,76.64,75,100,3.74,overcast clouds
357,Knin,HR,44.0439,16.2,56.89,94,91,0.72,overcast clouds
358,Raudeberg,NO,61.9875,5.1352,49.87,29,0,7.72,clear sky
359,Guatire,VE,10.4762,-66.5427,79.2,97,100,1.57,overcast clouds
360,Novobiryusinskiy,RU,56.9578,97.7076,28.49,87,100,5.41,overcast clouds
361,Chumikan,RU,54.7183,135.315,14.58,80,62,15.68,broken clouds
362,Saint-Jean-De-Maurienne,FR,45.1667,6.5833,29.14,98,100,3.96,snow
363,Mackay,AU,-21.15,149.2,87.67,48,54,16.42,broken clouds
364,Shaunavon,CA,49.6501,-108.4181,19.18,89,93,25.95,overcast clouds
365,Hof,DE,50.3167,11.9167,42.62,95,100,5.75,overcast clouds
366,Strezhevoy,RU,60.7333,77.5889,-9.36,93,25,4.56,scattered clouds
367,Saskylakh,RU,71.9167,114.0833,-24.57,98,100,4.65,overcast clouds
368,Hirara,JP,24.8,125.2833,79.07,78,75,14.97,broken clouds
369,Niquelandia,BR,-14.4739,-48.4597,71.62,85,92,0.27,overcast clouds
370,Ambilobe,MG,-13.2,49.05,71.71,91,98,2.39,overcast clouds
371,Obanazawa,JP,38.6033,140.4019,48.36,60,78,7.96,broken clouds
372,Eureka,US,40.8021,-124.1637,52.25,89,7,2.98,clear sky
373,Milkovo,RU,54.7167,158.6167,17.83,83,5,0.81,clear sky
374,Rizhao,CN,35.4275,119.4553,59.0,60,0,5.64,clear sky
375,Muros,ES,42.7762,-9.0603,61.09,83,100,14.99,overcast clouds
376,Cayenne,GF,4.9333,-52.3333,78.84,89,0,0.0,clear sky
377,Hobyo,SO,5.3505,48.5268,80.31,74,64,11.79,light rain
378,Karratha,AU,-20.7377,116.8463,78.57,47,47,13.6,scattered clouds
379,Pochutla,MX,15.7432,-96.4661,80.82,76,100,3.04,overcast clouds
380,Atambua,ID,-9.1061,124.8925,84.13,60,100,2.68,overcast clouds
381,Olinda,BR,-8.0089,-34.8553,80.33,74,40,8.05,scattered clouds
382,Ilulissat,GL,69.2167,-51.1,15.82,73,100,6.91,overcast clouds
383,Bathsheba,BB,13.2167,-59.5167,81.21,78,40,13.8,scattered clouds
384,Paita,PE,-5.0892,-81.1144,64.99,84,85,14.27,overcast clouds
385,Kristiansund,NO,63.1115,7.732,50.65,22,75,3.44,broken clouds
386,Wukari,NG,7.85,9.7833,73.42,41,100,0.89,overcast clouds
387,Kasangulu,CD,-4.5911,15.1708,74.34,98,100,1.57,moderate rain
388,Susangerd,IR,31.5608,48.1831,68.79,73,100,5.17,overcast clouds
389,Phak Hai,TH,14.4574,100.3699,80.02,85,92,2.89,overcast clouds
390,Sawakin,SD,19.1059,37.3321,83.1,64,23,3.8,few clouds
391,Nieuw Amsterdam,SR,5.8833,-55.0833,80.02,88,100,7.9,overcast clouds
392,Valenca,BR,-13.3703,-39.0731,72.37,98,90,0.94,overcast clouds
393,Udachnyy,RU,66.4167,112.4,-20.56,74,96,2.57,overcast clouds
394,Vostok,RU,46.4856,135.8833,26.96,70,88,2.53,overcast clouds
395,Bastia,FR,42.6667,9.3333,65.3,65,91,4.0,overcast clouds
396,Kirkuk,IQ,35.4681,44.3922,56.53,71,59,4.0,broken clouds
397,Andenes,NO,69.3143,16.1194,33.78,80,11,5.75,few clouds
398,Bairiki,KI,1.3292,172.9752,87.8,66,40,11.5,scattered clouds
399,Ust-Ilimsk,RU,58.0006,102.6619,28.8,89,100,11.41,overcast clouds
400,Bay Roberts,CA,47.5999,-53.2648,34.34,83,100,3.65,overcast clouds
401,Kargasok,RU,59.0556,80.8572,-6.65,92,17,8.28,few clouds
402,Sao Felix Do Xingu,BR,-6.6447,-51.995,72.46,97,100,1.07,overcast clouds
403,Dubai,AE,25.2582,55.3047,78.73,69,0,2.3,clear sky
404,Biak,ID,-0.9131,122.8766,82.71,74,100,4.85,overcast clouds
405,Lydenburg,ZA,-25.0978,30.4597,64.4,69,0,0.85,clear sky
406,Moncao,PT,42.0789,-8.4808,61.52,95,100,6.78,overcast clouds
407,Swan River,CA,52.1058,-101.2676,22.89,74,100,9.22,overcast clouds
408,Dire,ML,12.2833,-10.9667,74.01,36,100,2.55,overcast clouds
409,Isangel,VU,-19.55,169.2667,83.73,63,87,6.69,overcast clouds
410,Maumere,ID,-8.6199,122.2111,85.5,70,65,2.53,broken clouds
411,Narsaq,GL,60.9167,-46.05,23.22,91,50,5.73,scattered clouds
412,Posevnaya,RU,54.3006,83.3297,20.21,90,100,16.69,overcast clouds
413,Kampot,KH,10.6167,104.1833,84.25,78,86,4.59,overcast clouds
414,Nesna,NO,66.1967,13.0213,51.91,37,46,21.34,scattered clouds
415,Zaysan,KZ,47.4667,84.8667,24.04,58,69,9.37,broken clouds
416,San Quintin,MX,30.4833,-115.95,61.52,54,0,1.77,clear sky
417,Kavieng,PG,-2.5744,150.7967,84.97,69,82,8.97,broken clouds
418,Khangarh,PK,29.9173,71.1618,55.47,36,0,5.3,clear sky
419,Aguimes,ES,27.9054,-15.4461,72.66,34,0,6.91,clear sky
420,Quesnel,CA,52.9999,-122.5029,23.5,93,0,3.44,mist
421,Osypenko,UA,46.9136,36.8253,48.96,96,100,7.58,light rain
422,Rodrigues Alves,BR,-7.738,-72.6509,71.94,99,100,2.62,overcast clouds
423,Matara,LK,5.9485,80.5353,77.63,84,96,4.56,overcast clouds
424,Kamenka,RU,51.3223,42.7678,30.9,99,100,5.97,snow
425,Sur,OM,22.5667,59.5289,74.84,74,5,1.86,clear sky
426,Sainte-Rose,GP,16.3324,-61.6979,77.04,88,40,5.75,scattered clouds
427,Santa Maria,BR,-29.6842,-53.8069,63.7,72,0,2.3,clear sky
428,Excelsior Springs,US,39.3392,-94.2261,29.71,73,0,0.0,clear sky
429,Jinchang,CN,38.4953,102.1739,39.83,36,0,10.56,clear sky
430,Lingao,CN,19.9103,109.6859,79.47,81,26,11.18,scattered clouds
431,Jumla,NP,29.2747,82.1838,42.35,45,2,2.66,clear sky
432,Charters Towers,AU,-20.1,146.2667,92.23,14,82,9.33,broken clouds
433,Pavilosta,LV,56.8879,21.1859,31.91,78,13,7.96,few clouds
434,Tabou,CI,4.423,-7.3528,77.16,85,3,3.22,clear sky
435,Nouadhibou,MR,20.931,-17.0347,73.38,56,0,12.66,clear sky
436,Brokopondo,SR,4.75,-55.1667,77.99,79,100,8.19,overcast clouds
437,San Cristobal,VE,7.7669,-72.225,69.98,98,100,1.95,overcast clouds
438,Dingli,MT,35.8614,14.3822,62.82,94,0,5.75,clear sky
439,Neyshabur,IR,36.2133,58.7958,49.3,37,30,2.53,scattered clouds
440,Fare,PF,-16.7,-151.0167,79.29,74,100,3.29,overcast clouds
441,White Oak,US,39.2131,-84.5994,33.04,81,100,13.8,overcast clouds
442,Mount Isa,AU,-20.7333,139.5,85.77,17,60,13.8,broken clouds
443,Kiboga,UG,0.9161,31.7742,59.83,99,50,1.01,light rain
444,Nueva Loja,EC,0.0847,-76.8828,71.38,96,100,1.72,overcast clouds
445,Bemidji,US,47.4736,-94.8803,19.06,91,0,0.0,clear sky
446,Vyartsilya,RU,62.1764,30.693,27.57,94,34,5.61,scattered clouds
447,Melilla,ES,35.2937,-2.9383,68.38,77,0,1.14,clear sky
448,Menongue,AO,-14.6585,17.691,61.48,95,94,3.85,overcast clouds
449,Douglas,US,41.3,-96.167,23.88,71,0,0.0,clear sky
450,Lenger,KZ,42.183,69.8839,17.04,64,63,7.94,broken clouds
451,Kushima,JP,31.4583,131.2333,65.26,56,100,2.06,overcast clouds
452,Port Hedland,AU,-20.3167,118.5667,80.65,57,75,12.66,broken clouds
453,Leshukonskoye,RU,64.8989,45.7622,7.41,98,63,3.11,broken clouds
454,La Palma,US,33.8464,-118.0467,72.21,18,20,6.91,few clouds
455,Shimoda,JP,34.6667,138.95,62.96,55,98,6.06,overcast clouds
456,Maneromango,TZ,-7.1988,38.7848,71.24,88,80,3.22,broken clouds
457,Mandalgovi,MN,45.7625,106.2708,31.32,29,80,6.42,broken clouds
458,Dieppe,FR,49.75,1.1667,53.19,85,100,7.0,overcast clouds
459,Caravelas,BR,-17.7125,-39.2481,72.27,97,100,1.43,moderate rain
460,Kumbo,CM,6.2,10.6667,58.53,69,100,3.62,overcast clouds
461,Pamyat Parizhskoy Kommuny,RU,56.1048,44.4952,22.95,89,40,5.12,scattered clouds
462,Olafsvik,IS,64.8945,-23.7142,44.31,74,72,22.1,broken clouds
463,Labuhan,ID,-6.8844,112.2051,85.42,67,99,2.98,overcast clouds
464,Ampanihy,MG,-24.7,44.75,64.89,84,0,3.49,clear sky
465,Saint Anthony,US,45.0205,-93.218,26.55,78,40,11.5,scattered clouds
466,Dakar,SN,14.6937,-17.4441,78.93,89,0,0.0,clear sky
467,Souillac,MU,-20.5167,57.5167,70.18,78,40,3.44,scattered clouds
468,Mitu,CO,1.1983,-70.1733,72.05,99,97,1.59,heavy intensity rain
469,Huarmey,PE,-10.0681,-78.1522,64.9,85,100,9.15,overcast clouds
470,Alofi,NU,-19.0595,-169.9187,82.29,78,75,9.22,broken clouds
471,Kabompo,ZM,-13.5927,24.2008,61.77,97,92,2.64,overcast clouds
472,Cabinda,AO,-5.55,12.2,76.19,83,92,8.05,overcast clouds
473,Bjornevatn,NO,69.6672,29.9847,28.02,93,93,5.75,overcast clouds
474,Pudozh,RU,61.8099,36.5345,31.98,73,98,8.25,overcast clouds
475,Orlik,RU,52.5178,99.825,6.6,90,84,2.75,broken clouds
476,Sao Joao Da Barra,BR,-21.6403,-41.0511,70.5,89,91,22.15,overcast clouds
477,Hearst,CA,49.6835,-83.6665,14.25,92,100,3.78,overcast clouds
478,Hasaki,JP,35.7333,140.8333,59.29,61,88,17.83,overcast clouds
479,Srandakan,ID,-7.9386,110.2506,84.85,69,58,3.27,broken clouds
480,Velsk,RU,61.0701,42.0983,22.86,84,87,6.35,overcast clouds
481,Garissa,KE,-0.4536,39.6401,74.34,85,100,11.01,overcast clouds
482,Huntsville,US,34.7304,-86.5861,39.81,68,40,0.0,scattered clouds
483,Banda Aceh,ID,5.5577,95.3222,82.0,72,100,12.77,moderate rain
484,Esperance,AU,-33.8667,121.9,73.17,51,6,9.64,clear sky
485,Athboy,IE,53.6186,-6.9206,42.8,93,98,3.91,overcast clouds
486,Santarem,BR,-2.4431,-54.7083,77.13,94,0,2.3,clear sky
487,Mtambile,TZ,-5.3833,39.7,77.41,82,44,6.69,scattered clouds
488,Iquique,CL,-20.2208,-70.1431,64.44,73,39,2.55,scattered clouds
489,Pascagoula,US,30.3658,-88.5561,47.12,83,100,5.75,overcast clouds
490,Pierreville,CA,46.0703,-72.8112,31.66,100,98,10.36,overcast clouds
491,Erenhot,CN,43.6475,111.9767,32.97,38,7,6.53,clear sky
492,Nanyang,CN,32.9947,112.5328,57.16,51,4,2.59,clear sky
493,Ust-Nera,RU,64.5667,143.2,-7.96,96,100,2.57,overcast clouds
494,Mayumba,GA,-3.432,10.6554,75.83,86,100,9.86,light rain
495,Qasigiannguit,GL,68.8193,-51.1922,16.05,93,100,4.99,overcast clouds
496,Big Bend,SZ,-26.8167,31.9333,68.31,91,0,1.43,clear sky
497,Cheyenne,US,41.14,-104.8203,28.54,59,0,10.0,clear sky
498,Sioux Lookout,CA,50.1001,-91.917,23.07,93,100,3.44,overcast clouds
499,Lazaro Cardenas,MX,17.9583,-102.2,77.92,84,0,2.42,clear sky
500,Banepa,NP,27.6298,85.5214,48.52,93,75,2.3,mist
501,Pemangkat,ID,1.1667,108.9667,82.47,77,51,2.51,broken clouds
502,Buala,SB,-8.145,159.5921,84.58,69,52,1.83,light rain
503,Vila Franca Do Campo,PT,37.7167,-25.4333,63.19,88,100,6.89,overcast clouds
504,Port Macquarie,AU,-31.4333,152.9167,67.89,49,40,15.86,scattered clouds
505,Palana,RU,59.1167,159.9667,21.79,88,100,13.38,light snow
506,The Valley,AI,18.217,-63.0578,80.46,72,1,17.58,clear sky
507,Eslamshahr,IR,35.5605,51.2346,54.84,57,75,6.91,broken clouds
508,Waterloo,CA,43.4668,-80.5164,30.07,93,100,5.75,snow
509,Nagato,JP,34.3833,131.2,61.74,52,100,3.62,overcast clouds
510,Nago,JP,26.5881,127.9761,77.43,74,100,13.06,overcast clouds
511,Sorland,NO,67.667,12.6934,44.46,54,50,11.36,scattered clouds
512,Oranjemund,NA,-28.55,16.4333,58.57,89,72,9.17,broken clouds
513,Novikovo,RU,51.1537,37.8879,30.4,97,100,10.4,light snow
514,Alta Floresta,BR,-9.8756,-56.0861,73.38,87,60,2.51,broken clouds
515,Arica,CL,-18.475,-70.3042,65.75,72,0,4.61,clear sky
516,Bilma,NE,18.6853,12.9164,65.1,26,3,4.83,clear sky
517,Birao,CF,10.2849,22.7882,67.55,35,61,5.84,broken clouds
518,Vanavara,RU,60.34,102.2797,12.69,96,100,2.53,light snow
519,Acapulco,MX,16.8634,-99.8901,82.22,78,75,3.44,broken clouds
520,Margate,GB,51.3813,1.3862,55.9,96,100,7.0,light rain
521,Miracema Do Tocantins,BR,-9.5618,-48.3967,74.48,91,100,1.83,overcast clouds
522,Asyut,EG,27.181,31.1837,63.07,47,100,6.38,overcast clouds
523,Ewa Beach,US,21.3156,-158.0072,84.15,54,40,18.41,scattered clouds
524,Baoshan,CN,46.5586,131.4244,32.79,51,0,2.84,clear sky
525,Flin Flon,CA,54.7682,-101.865,17.44,91,100,13.8,light snow
526,Ugoofaaru,MV,5.6667,73.0,81.12,75,96,8.48,overcast clouds
527,Mezen,RU,65.8522,44.24,20.73,96,77,2.95,broken clouds
528,Kottagudem,IN,17.55,80.6333,63.82,71,1,3.04,clear sky
529,Alyangula,AU,-13.8483,136.4192,90.48,50,70,3.04,broken clouds
530,Krasnoborsk,RU,61.5598,45.934,19.06,68,16,5.82,few clouds
531,Lucapa,AO,-8.4192,20.7447,63.3,98,100,1.39,overcast clouds
532,Sal Rei,CV,16.1833,-22.9167,76.89,75,10,10.49,clear sky
533,Boiro,ES,42.65,-8.9,60.78,83,94,11.32,overcast clouds
534,Tessalit,ML,20.1986,1.0114,66.97,16,51,6.62,broken clouds
535,Zhanaozen,KZ,43.3,52.8,38.26,52,100,20.24,overcast clouds
536,Carson City,US,39.1638,-119.7674,41.2,62,0,4.61,clear sky
537,Iquitos,PE,-3.7481,-73.2472,73.44,94,0,0.0,clear sky
538,Unai,BR,-16.3575,-46.9061,71.01,82,100,1.63,overcast clouds
539,Guiglo,CI,6.5456,-7.4966,67.98,86,3,2.15,clear sky
540,Samarinda,ID,-0.5,117.15,82.22,86,100,3.27,overcast clouds
541,Lorengau,PG,-2.0226,147.2712,85.39,57,99,7.99,overcast clouds
542,Vrangel,RU,42.7297,133.0839,42.03,47,55,0.22,broken clouds
543,Coquimbo,CL,-29.9533,-71.3436,58.73,94,0,6.91,clear sky
544,Kununurra,AU,-15.7667,128.7333,82.38,78,25,4.61,scattered clouds
545,Salto,UY,-31.3833,-57.9667,73.87,69,4,4.12,clear sky
546,Pacifica,US,37.6138,-122.4869,60.8,59,40,16.11,scattered clouds
547,Tomatlan,MX,19.9333,-105.25,72.18,84,0,2.71,clear sky
548,Gawler,AU,-34.6,138.7333,70.16,51,0,8.32,clear sky
549,Kysyl-Syr,RU,63.8986,122.7617,-13.41,97,100,12.91,light snow
550,Calabozo,VE,8.9242,-67.4293,77.29,81,100,4.34,overcast clouds
551,Miami,US,25.7743,-80.1937,81.0,84,75,5.75,broken clouds
552,Hualmay,PE,-11.0964,-77.6139,64.35,85,100,10.54,overcast clouds
553,Bud,US,39.447,-86.1758,30.85,73,69,13.18,broken clouds
554,Abrau-Dyurso,RU,44.69,37.59,56.66,82,76,18.66,light rain
555,Vila Velha,BR,-20.3297,-40.2925,71.55,98,100,3.44,moderate rain
556,Fukue,JP,32.6881,128.8419,61.16,63,75,2.3,light rain
557,Cantagalo,BR,-21.9811,-42.3681,61.88,95,99,4.88,overcast clouds
558,Ozernovskiy,RU,51.5,156.5167,33.94,59,100,6.42,overcast clouds
559,Umm Lajj,SA,25.0213,37.2685,74.59,55,100,10.11,overcast clouds
560,Moron,AR,-34.6534,-58.6198,82.29,50,81,5.93,broken clouds
561,Kudahuvadhoo,MV,2.6708,72.8944,81.3,75,100,12.08,overcast clouds
562,Lufkin,US,31.3382,-94.7291,40.91,86,0,0.0,clear sky
563,Podgornoye,RU,51.735,39.1496,28.62,86,100,6.71,light snow
564,Nara,JP,34.6851,135.8049,60.96,43,100,3.13,overcast clouds
565,Sergeyevka,KZ,53.88,67.4158,6.13,93,22,6.17,few clouds
566,Masaka,UG,-0.3338,31.7341,61.09,94,96,4.97,overcast clouds
567,Black River,JM,18.0264,-77.8487,78.12,86,46,3.24,scattered clouds
568,Camacha,PT,33.0833,-16.3333,65.62,88,40,13.8,scattered clouds
569,Raga,SS,8.4596,25.678,70.09,38,63,4.12,broken clouds
570,Ko Samui,TH,9.5357,99.9357,82.31,78,20,9.22,few clouds
571,Maues,BR,-3.3836,-57.7186,81.41,63,89,1.68,overcast clouds
572,Khor,RU,47.8861,134.9464,30.34,69,93,7.05,overcast clouds
573,Abnub,EG,27.2696,31.1511,62.92,47,100,6.2,overcast clouds
574,Taoudenni,ML,22.6783,-3.9836,71.6,18,0,9.22,clear sky
575,Cosala,MX,24.4125,-106.6908,65.57,69,5,1.34,clear sky
576,Bloemfontein,ZA,-29.1211,26.214,51.28,100,37,1.14,scattered clouds
577,Marquette,US,46.5333,-87.6335,26.33,87,100,2.66,overcast clouds
578,Rio Grande,BR,-32.035,-52.0986,67.6,65,0,6.22,clear sky
579,Jati,PK,24.3539,68.2671,72.91,51,0,5.66,clear sky
580,Wesselsbron,ZA,-27.8549,26.3658,59.68,24,14,5.14,few clouds
581,El Paraiso,HN,13.8667,-86.55,65.43,93,51,4.07,broken clouds
582,Trinidad,BO,-14.8333,-64.9,81.14,55,54,2.3,broken clouds
583,Podor,MR,16.6527,-14.9587,83.17,40,45,1.61,scattered clouds
584,Ushtobe,KZ,45.2514,77.9838,27.39,69,4,13.02,clear sky
585,Suriapet,IN,17.15,79.6167,64.11,62,3,5.97,clear sky
586,Ukiah,US,39.1502,-123.2078,56.44,58,0,1.01,clear sky
587,Lipari,IT,38.4674,14.954,67.32,73,99,20.49,overcast clouds
588,Aksarka,RU,66.5606,67.7975,3.33,88,42,8.01,scattered clouds
589,Pozo Colorado,PY,-23.4923,-58.7972,68.81,66,0,5.28,clear sky
590,Nantucket,US,41.2835,-70.0995,48.31,76,100,13.8,overcast clouds
591,Vanimo,PG,-2.6741,141.3028,85.32,71,93,5.39,overcast clouds
592,Gat,IL,31.61,34.7642,64.4,100,17,5.32,few clouds
593,Barbastro,ES,42.0356,0.1269,54.14,76,49,1.74,scattered clouds
594,Husavik,IS,66.0449,-17.3389,42.8,82,100,15.86,overcast clouds
595,Chivay,PE,-15.6383,-71.6011,51.76,54,100,4.21,overcast clouds
596,Saquarema,BR,-22.92,-42.5103,70.14,81,78,6.02,broken clouds
597,Axim,GH,4.8699,-2.2405,76.93,85,59,5.53,light rain
598,Cockburn Town,TC,21.4612,-71.1419,82.36,74,40,9.22,scattered clouds
599,Buchanan,LR,5.8808,-10.0467,76.64,87,38,3.06,scattered clouds
600,Parry Sound,CA,45.3501,-80.033,30.11,86,97,6.87,overcast clouds
601,Kondinskoye,RU,59.6481,67.41,-16.26,96,26,2.64,scattered clouds
602,Kumano,JP,34.3442,132.5894,52.97,61,100,2.21,overcast clouds
603,Nizhniy Kuranakh,RU,58.8353,125.4869,12.7,93,100,2.28,light snow
604,Werda,BW,-25.2667,23.2833,75.11,21,1,7.23,clear sky
605,Koslan,RU,63.4564,48.8989,2.88,98,25,3.09,scattered clouds
606,Tatarsk,RU,55.219,75.9828,12.38,91,100,9.55,overcast clouds
607,Mattru,SL,7.6244,-11.8332,72.18,95,54,1.39,broken clouds
608,Samarai,PG,-10.6167,150.6667,86.49,69,97,15.46,overcast clouds
609,Farah,AF,32.5,62.5,50.88,33,3,4.32,clear sky
610,Hope,US,33.6671,-93.5916,48.25,66,0,7.83,clear sky
611,Svetlyy,RU,54.675,20.1347,33.85,78,8,10.45,clear sky
612,Svirstroy,RU,60.7999,33.7248,31.12,91,85,7.4,overcast clouds
613,Seymchan,RU,62.8833,152.4333,-18.8,99,99,1.52,overcast clouds
614,Kualakapuas,ID,-3.0091,114.3876,88.48,63,100,1.79,overcast clouds
615,Cumpas,MX,29.9833,-109.7833,61.21,44,2,2.48,clear sky
616,Ornskoldsvik,SE,63.2909,18.7153,14.95,92,3,5.75,clear sky
617,Yatou,CN,37.15,122.3833,59.18,51,0,11.03,clear sky
618,Dalvik,IS,65.9702,-18.5286,42.73,88,100,7.11,overcast clouds
619,Matagami,CA,49.7502,-77.6328,15.91,86,100,4.61,overcast clouds
620,Kaspiyskiy,RU,45.3929,47.3707,48.33,87,100,14.88,overcast clouds
621,Murray Bridge,AU,-35.1167,139.2667,67.33,40,0,7.49,clear sky
622,Solnechnyy,RU,50.7214,136.6319,24.35,58,77,3.44,broken clouds
623,Ancud,CL,-41.8697,-73.8203,53.11,93,23,5.53,few clouds
624,Moranbah,AU,-22.0016,148.0466,86.76,18,80,11.14,broken clouds
625,Meulaboh,ID,4.1363,96.1285,78.21,83,100,4.68,overcast clouds
626,Kajaani,FI,64.2273,27.7285,24.85,93,100,3.44,overcast clouds
627,Felipe Carrillo Puerto,MX,19.5833,-88.05,72.81,92,56,2.37,light rain
628,Diego De Almagro,CL,-26.3667,-70.05,64.8,50,0,1.68,clear sky
629,Ostersund,SE,63.1792,14.6357,25.25,100,100,5.01,overcast clouds
630,Izhmorskiy,RU,56.194,86.6414,20.75,89,98,12.1,overcast clouds
631,Rundu,NA,-17.9333,19.7667,71.51,46,42,1.79,scattered clouds
632,Redlands,US,34.0556,-117.1825,67.17,22,0,6.24,clear sky
633,Saint Paul,US,44.9444,-93.0933,28.18,81,100,12.66,overcast clouds
634,Toamasina,MG,-18.1667,49.3833,73.4,88,75,2.3,broken clouds
635,Itarema,BR,-2.9248,-39.9167,78.62,71,6,14.88,clear sky
636,Lengshuijiang,CN,27.6881,111.4294,58.12,75,100,1.63,overcast clouds
637,Launceston,AU,-41.45,147.1667,62.62,52,75,5.75,broken clouds
638,Navrongo,GH,10.8956,-1.0921,73.81,21,4,6.98,clear sky
639,Tari,NG,12.4086,4.4914,71.94,25,61,8.03,broken clouds
640,Ipojuca,BR,-8.3989,-35.0639,80.51,86,12,2.35,few clouds
641,Nishihara,JP,26.1842,127.7558,76.66,69,75,11.5,broken clouds
642,Maceio,BR,-9.6658,-35.7353,76.44,94,40,3.44,scattered clouds
643,Oktyabrskoye,RU,43.0645,44.7417,26.74,93,100,2.24,overcast clouds
644,Muzhi,RU,65.3667,64.6667,-2.33,87,21,6.11,few clouds
645,Cururupu,BR,-1.8283,-44.8683,75.09,85,44,4.25,scattered clouds
646,Hadrut,AZ,39.52,47.0318,45.3,58,0,3.2,clear sky
647,Langham,CA,52.3668,-106.9679,17.44,79,100,19.08,overcast clouds
648,Baiao,BR,-2.7906,-49.6717,77.49,81,86,1.48,overcast clouds
649,Surgut,RU,61.25,73.4167,-15.92,75,0,2.24,clear sky
650,Saint-Augustin,CA,51.226,-58.6502,20.68,92,100,2.24,overcast clouds
651,Novyy Urengoy,RU,66.0833,76.6333,2.73,96,100,7.56,overcast clouds
652,Coos Bay,US,43.3665,-124.2179,49.98,90,0,3.44,clear sky
653,Keetmanshoop,NA,-26.5833,18.1333,62.24,46,1,6.11,clear sky
654,Jiamusi,CN,46.8333,130.35,30.56,56,1,3.62,clear sky
655,Kushiro,JP,42.975,144.3747,41.95,60,40,2.3,scattered clouds
656,Itaituba,BR,-4.2761,-55.9836,79.21,77,90,1.32,overcast clouds
657,Comodoro Rivadavia,AR,-45.8667,-67.5,58.86,58,0,6.91,clear sky
658,Yelizovo,RU,53.1873,158.3805,24.94,49,0,8.99,clear sky
659,Saint-Andre-Les-Vergers,FR,48.2853,4.0521,53.64,82,0,21.85,clear sky
660,Baherden,TM,38.4362,57.4316,52.07,50,94,7.49,overcast clouds
661,Bagdarin,RU,54.4333,113.6,19.92,74,60,2.95,broken clouds
662,Cayhagan,PH,9.6697,122.4256,80.89,79,94,8.43,overcast clouds
663,Olinala,MX,17.8333,-98.85,66.31,52,8,3.4,clear sky
664,Zhezkazgan,KZ,47.8043,67.7144,21.18,79,100,6.71,overcast clouds
665,Inuvik,CA,68.3499,-133.7218,25.66,50,40,4.61,scattered clouds
666,Taseyevo,RU,57.2169,94.8978,28.87,84,100,7.96,overcast clouds
667,Road Town,VG,18.4167,-64.6167,80.69,83,40,8.05,scattered clouds
668,North Bend,US,43.4065,-124.2243,49.91,89,0,3.44,clear sky
669,Mednogorsk,RU,51.4128,57.595,23.14,96,100,4.85,light snow
670,Balykshi,KZ,47.0667,51.8667,32.0,74,75,13.42,broken clouds
671,Troitskoye,RU,52.9821,84.6757,24.6,93,100,19.01,snow
672,Jiaojiang,CN,28.6803,121.4428,66.0,81,84,5.5,broken clouds
673,Lima,PE,-12.0432,-77.0282,64.9,81,0,14.97,clear sky
674,Waipawa,NZ,-41.4122,175.5153,59.74,96,100,3.83,light rain
675,Korgen,NO,66.0771,13.8153,21.33,30,10,7.38,clear sky
676,Boca Do Acre,BR,-8.7522,-67.3978,74.17,91,76,1.81,broken clouds
677,Kenai,US,60.5544,-151.2583,32.14,71,0,11.5,clear sky
678,Poli,TZ,-3.3333,36.8,60.85,92,99,3.98,overcast clouds
679,Faya,SA,18.3851,42.4509,51.91,54,3,2.15,clear sky
680,Dalbandin,PK,28.8947,64.4101,54.09,29,0,5.82,clear sky
681,Moctezuma,MX,29.8,-109.6667,62.73,44,1,1.9,clear sky
682,Cajititlan,MX,20.4333,-103.3167,65.89,49,2,3.71,clear sky
683,Abu Dhabi,AE,24.4667,54.3667,77.02,83,0,2.3,clear sky
684,Moindou,NC,-21.6924,165.677,81.45,70,100,5.21,overcast clouds
685,Komsomolskiy,UZ,40.4272,71.7189,34.52,86,9,0.0,clear sky
686,Tawau,MY,4.2498,117.8871,78.93,94,100,3.69,heavy intensity rain
687,Preobrazheniye,RU,42.9019,133.9064,42.39,45,11,2.93,few clouds
688,La Trinidad,PH,16.455,120.5875,74.79,51,21,1.77,few clouds
689,Carauari,BR,-4.8828,-66.8958,73.6,90,78,0.89,broken clouds
690,Rocha,UY,-34.4833,-54.3333,58.69,85,8,3.6,clear sky
691,Richards Bay,ZA,-28.783,32.0377,70.52,93,97,7.31,light rain
692,Arlit,NE,18.7369,7.3853,66.76,21,10,7.11,clear sky
