City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Champerico,GT,2022-11-13 00:06:05,14.3,-91.9167,80.33,77,23,0.87
292,Kondinskoye,RU,2022-11-13 00:06:05,59.6481,67.41,11.12,98,99,5.28
293,Kashin,RU,2022-11-13 00:06:06,57.3592,37.6081,45.27,65,53,22.62
294,Jangipur,IN,2022-11-13 00:06:06,24.4667,88.0667,64.31,47,1,5.64
295,Lovozero,RU,2022-11-13 00:06:07,68.005,35.0117,31.73,94,100,17.34
296,Dunedin,NZ,2022-11-13 00:06:07,-45.8742,170.5036,59.81,70,82,4.0
297,Bac Lieu,VN,2022-11-13 00:06:08,9.285,105.7244,78.01,90,98,9.95
298,Pimenta Bueno,BR,2022-11-13 00:06:08,-11.6725,-61.1936,77.59,70,89,3.11
299,Nantucket,US,2022-11-13 00:06:08,41.2835,-70.0995,62.71,89,0,13.8
300,Bougouni,ML,2022-11-13 00:06:09,11.417,-7.479,76.03,34,1,3.38
301,Divnomorskoye,RU,2022-11-13 00:06:09,44.5011,38.1353,49.26,67,5,3.78
302,Loandjili,CG,2022-11-13 00:06:10,-4.7561,11.8578,77.14,80,100,7.02
303,Terney,RU,2022-11-13 00:06:10,45.0503,136.6092,36.3,89,100,12.06
304,Yeppoon,AU,2022-11-13 00:06:11,-23.1333,150.7333,82.18,62,1,11.07
305,Vire,FR,2022-11-13 00:06:11,48.9167,-0.8333,47.59,85,55,6.46
306,La Paz,BO,2022-11-13 00:06:11,-16.5,-68.15,55.38,19,40,13.8
307,Panuco,MX,2022-11-13 00:05:02,22.05,-98.1667,68.18,83,100,3.56
308,La Ronge,CA,2022-11-13 00:06:12,55.1001,-105.2842,17.4,84,100,11.56
309,Nome,US,2022-11-13 00:04:01,64.5011,-165.4064,21.27,68,0,5.75
310,Rauma,FI,2022-11-13 00:06:12,61.1272,21.5113,48.24,76,22,19.86
311,Camargo,MX,2022-11-13 00:06:13,27.6667,-105.1667,65.93,32,11,1.7
312,Vostok,RU,2022-11-13 00:06:13,46.4856,135.8833,26.08,93,100,5.7
313,Alirajpur,IN,2022-11-13 00:06:14,22.3031,74.3546,66.15,42,6,6.08
314,Sorland,NO,2022-11-13 00:06:14,67.667,12.6934,44.46,80,82,6.67
315,Kamaishi,JP,2022-11-13 00:01:40,39.2667,141.8833,63.93,78,23,11.79
316,Husavik,IS,2022-11-13 00:06:15,66.0449,-17.3389,36.05,77,93,10.0
317,Mihail Kogalniceanu,RO,2022-11-13 00:06:15,44.3667,28.45,39.47,100,82,6.91
318,Matamoros,MX,2022-11-13 00:06:15,25.5333,-103.25,73.51,33,0,10.36
319,Sinnamary,GF,2022-11-13 00:06:16,5.3833,-52.95,78.8,85,100,7.43
320,Ghatanji,IN,2022-11-13 00:06:16,20.1333,78.3167,63.86,67,15,5.48
321,Harwich,GB,2022-11-13 00:06:17,51.9419,1.2844,54.5,91,47,3.0
322,Shimoda,JP,2022-11-13 00:06:17,34.6667,138.95,69.1,71,46,13.58
323,Lorengau,PG,2022-11-13 00:06:17,-2.0226,147.2712,83.97,73,99,5.06
324,Alice Springs,AU,2022-11-13 00:07:18,-23.7,133.8833,80.15,36,4,11.5
325,Acapulco,MX,2022-11-13 00:06:51,16.8634,-99.8901,82.22,78,20,2.3
326,Korla,CN,2022-11-13 00:07:18,41.7597,86.1469,33.33,55,8,3.31
327,Warangal,IN,2022-11-13 00:06:59,18.0,79.5833,63.77,78,65,4.85
328,Yuanping,CN,2022-11-13 00:07:19,38.7153,112.7575,32.54,44,65,3.18
329,Petropavlovka,RU,2022-11-13 00:07:19,50.6114,105.3196,7.39,92,27,3.74
330,Parrita,CR,2022-11-13 00:07:20,9.5201,-84.3225,76.82,91,88,5.03
331,Gravdal,NO,2022-11-13 00:07:20,68.1214,13.5031,44.11,80,66,8.88
332,Houlton,US,2022-11-13 00:07:20,46.1262,-67.8403,41.41,71,100,8.05
333,Backo Petrovo Selo,RS,2022-11-13 00:07:21,45.7081,20.0753,46.53,75,2,5.44
334,Namibe,AO,2022-11-13 00:07:21,-15.1961,12.1522,63.5,76,33,8.25
335,Minot,US,2022-11-13 00:06:00,48.2325,-101.2963,6.91,85,75,6.91
336,Ladario,BR,2022-11-13 00:03:22,-19.0047,-57.6017,80.2,62,59,5.32
337,Charyshskoye,RU,2022-11-13 00:07:22,51.3978,83.5598,34.48,84,100,13.24
338,Waingapu,ID,2022-11-13 00:07:22,-9.6567,120.2641,83.12,73,98,2.89
339,Baglung,NP,2022-11-13 00:07:23,28.2719,83.5898,50.9,58,0,5.79
340,Tatawin,TN,2022-11-13 00:07:23,32.9297,10.4518,59.52,81,0,3.56
341,La Asuncion,VE,2022-11-13 00:05:25,11.0333,-63.8628,79.74,83,95,10.33
342,Neyshabur,IR,2022-11-13 00:07:24,36.2133,58.7958,46.06,46,67,0.65
343,Pevek,RU,2022-11-13 00:06:53,69.7008,170.3133,-0.8,95,100,6.87
344,Plettenberg Bay,ZA,2022-11-13 00:07:24,-34.0527,23.3716,60.84,77,5,9.24
345,Baijiantan,CN,2022-11-13 00:07:25,45.6333,85.1833,37.6,59,79,5.95
346,Mount Gambier,AU,2022-11-13 00:07:25,-37.8333,140.7667,67.91,83,40,11.5
347,Buzmeyin,TM,2022-11-13 00:07:26,38.0507,58.2056,50.47,63,92,2.37
348,Tombouctou,ML,2022-11-13 00:07:26,20.0,-3.0,75.29,16,21,8.08
349,Garden City,US,2022-11-13 00:07:26,42.3256,-83.331,37.35,94,100,10.36
350,Bethel,US,2022-11-13 00:07:11,41.3712,-73.414,59.94,73,100,1.99
351,Lasa,IT,2022-11-13 00:07:27,46.6166,10.7002,48.94,45,67,1.01
352,Nkhotakota,MW,2022-11-13 00:07:27,-12.9274,34.2961,76.48,64,48,3.13
353,Honningsvag,NO,2022-11-13 00:07:28,70.9821,25.9704,38.95,75,100,3.44
354,Mandalgovi,MN,2022-11-13 00:07:28,45.7625,106.2708,21.52,44,84,3.02
355,Anadyr,RU,2022-11-13 00:07:29,64.75,177.4833,1.9,85,75,2.24
356,Nacozari,MX,2022-11-13 00:07:29,25.3366,-108.2574,80.11,55,13,10.74
357,Redmond,US,2022-11-13 00:07:29,47.674,-122.1215,50.23,68,6,1.01
358,Wai,IN,2022-11-13 00:07:30,17.9333,73.9,62.2,71,61,4.56
359,Leningradskiy,RU,2022-11-13 00:07:30,69.3833,178.4167,7.74,84,99,2.82
360,Port Said,EG,2022-11-13 00:06:35,31.2565,32.2841,74.5,66,0,16.17
361,Paamiut,GL,2022-11-13 00:07:31,61.994,-49.6678,21.43,79,89,5.03
362,Asosa,ET,2022-11-13 00:05:36,10.0667,34.5333,63.0,58,48,3.78
363,Pompeia,BR,2022-11-13 00:04:43,-22.1086,-50.1717,73.15,67,15,3.49
364,Hajnowka,PL,2022-11-13 00:07:32,52.7433,23.5812,49.01,89,100,1.01
365,Glenwood Springs,US,2022-11-13 00:07:32,39.5505,-107.3248,36.63,53,0,6.91
366,Luganville,VU,2022-11-13 00:07:33,-15.5333,167.1667,83.66,73,49,8.86
367,Senador Jose Porfirio,BR,2022-11-13 00:08:33,-2.5908,-51.9542,80.17,72,100,3.71
368,Inongo,CD,2022-11-13 00:08:33,-1.95,18.2667,72.05,87,100,2.77
369,Gloucester,GB,2022-11-13 00:08:34,51.8657,-2.2431,56.5,88,0,5.99
370,Hovd,MN,2022-11-13 00:08:34,48.0056,91.6419,23.2,41,91,8.77
371,Mordovo,RU,2022-11-13 00:08:35,52.0834,40.77,51.31,71,99,23.62
372,Bilibino,RU,2022-11-13 00:08:35,68.0546,166.4372,-0.72,99,100,3.09
373,Saint-Augustin,CA,2022-11-13 00:08:35,51.226,-58.6502,25.43,77,100,22.86
374,Pombas,CV,2022-11-13 00:08:36,17.1503,-25.0201,73.08,71,31,11.72
375,Mangit,UZ,2022-11-13 00:08:36,40.5971,70.9607,42.44,55,93,3.69
376,Sola,VU,2022-11-13 00:08:37,-13.8833,167.55,80.37,76,100,5.17
377,Karaton,ID,2022-11-13 00:08:37,-6.3424,106.1045,75.0,93,100,3.13
378,Osoyoos,CA,2022-11-13 00:08:37,49.0331,-119.4524,30.76,95,13,1.36
379,Calabozo,VE,2022-11-13 00:08:38,8.9242,-67.4293,76.64,88,100,3.13
380,Abaete,BR,2022-11-13 00:08:38,-19.16,-45.4458,72.0,77,49,5.28
381,Lesnoye,RU,2022-11-13 00:08:39,58.2841,35.5158,44.56,66,34,15.82
382,Turukhansk,RU,2022-11-13 00:08:39,65.8167,87.9833,-20.58,94,7,6.98
383,Itarema,BR,2022-11-13 00:05:18,-2.9248,-39.9167,79.07,76,50,12.86
384,Palencia,ES,2022-11-13 00:08:39,42.4167,-4.5,50.92,81,7,3.06
385,Ternate,ID,2022-11-13 00:08:40,0.8,127.4,82.71,76,86,3.51
386,Walvis Bay,NA,2022-11-13 00:08:40,-22.9575,14.5053,58.08,78,0,14.81
387,Khandyga,RU,2022-11-13 00:08:41,62.6667,135.6,-1.21,96,100,7.07
388,Flinders,AU,2022-11-13 00:08:41,-34.5833,150.8552,70.18,82,99,5.99
389,Tommot,RU,2022-11-13 00:08:42,58.9564,126.2925,20.66,70,100,13.71
390,Comodoro Rivadavia,AR,2022-11-13 00:05:00,-45.8667,-67.5,53.46,82,100,4.61
391,Namatanai,PG,2022-11-13 00:08:42,-3.6667,152.4333,84.27,70,100,6.76
392,Zhuhai,CN,2022-11-13 00:08:43,22.2769,113.5678,76.78,94,18,6.91
393,Gold Coast,AU,2022-11-13 00:08:40,-28.0,153.4333,83.25,66,14,19.57
394,Olafsvik,IS,2022-11-13 00:08:43,64.8945,-23.7142,42.67,75,99,14.0
395,Samarai,PG,2022-11-13 00:08:44,-10.6167,150.6667,82.72,71,95,11.41
396,Itarantim,BR,2022-11-13 00:08:44,-15.6597,-40.0656,69.96,95,88,2.68
397,Smithers,CA,2022-11-13 00:08:44,54.7804,-127.1743,28.35,95,100,0.2
398,Machali,CL,2022-11-13 00:08:45,-34.1833,-70.6667,53.46,80,100,1.92
399,Casablanca,MA,2022-11-13 00:08:45,33.5928,-7.6192,68.32,68,10,1.99
400,Laguna,US,2022-11-13 00:08:46,38.421,-121.4238,60.06,63,0,5.75
401,Madimba,TZ,2022-11-13 00:08:46,-10.4,40.3333,74.46,85,16,4.81
402,Sarkand,KZ,2022-11-13 00:08:46,45.41,79.9186,33.19,49,95,6.08
403,Oktyabrskoye,RU,2022-11-13 00:08:47,43.0645,44.7417,26.74,93,61,6.71
404,Abha,SA,2022-11-13 00:04:51,18.2164,42.5053,52.05,94,9,0.0
405,Terrace,CA,2022-11-13 00:07:37,54.5163,-128.6035,33.84,95,100,0.25
406,Fallon,US,2022-11-13 00:08:47,39.4735,-118.7774,39.45,81,75,4.61
407,Porto Torres,IT,2022-11-13 00:08:11,40.835,8.3972,59.18,67,100,3.85
408,Bara,NG,2022-11-13 00:05:55,10.3744,10.7288,74.21,30,23,6.76
409,Sarwar,IN,2022-11-13 00:08:48,26.0667,75.0,65.59,42,0,5.5
410,Sarab,IR,2022-11-13 00:08:48,38.6066,44.9883,41.2,81,0,1.14
411,Buala,SB,2022-11-13 00:08:49,-8.145,159.5921,84.81,70,100,6.22
412,Almaznyy,RU,2022-11-13 00:08:49,48.0448,40.045,42.64,82,7,18.32
413,Carauari,BR,2022-11-13 00:09:50,-4.8828,-66.8958,76.44,84,93,1.99
414,Marawi,PH,2022-11-13 00:09:50,7.9986,124.2928,73.74,81,90,1.21
415,Launceston,AU,2022-11-13 00:09:51,-41.45,147.1667,51.62,92,75,12.66
416,Pacific Grove,US,2022-11-13 00:09:51,36.6177,-121.9166,61.39,69,0,20.0
417,Oussouye,SN,2022-11-13 00:09:51,12.485,-16.5469,76.44,65,53,5.59
418,Hensall,CA,2022-11-13 00:09:52,43.4334,-81.4998,37.8,98,100,5.95
419,Paita,PE,2022-11-13 00:09:52,-5.0892,-81.1144,63.09,84,86,13.27
420,Chitral,PK,2022-11-13 00:09:53,35.8462,71.7858,36.32,50,31,6.96
421,Lagoa,PT,2022-11-13 00:09:53,39.05,-27.9833,60.3,60,100,25.59
422,Sur,OM,2022-11-13 00:09:53,22.5667,59.5289,77.65,48,1,8.12
423,Isangel,VU,2022-11-13 00:05:50,-19.55,169.2667,75.34,87,100,14.79
424,Richards Bay,ZA,2022-11-13 00:09:54,-28.783,32.0377,74.55,91,100,14.56
425,Atasu,KZ,2022-11-13 00:09:54,48.6814,71.6433,29.25,89,100,19.73
426,Sakakah,SA,2022-11-13 00:08:24,29.9697,40.2064,64.49,74,0,9.82
427,Banamba,ML,2022-11-13 00:09:55,13.55,-7.45,74.86,32,0,5.21
428,Fairbanks,US,2022-11-13 00:09:55,64.8378,-147.7164,35.94,88,75,0.0
429,Nortelandia,BR,2022-11-13 00:09:55,-14.4547,-56.8028,74.71,83,100,3.85
430,Bulgan,MN,2022-11-13 00:09:56,48.8125,103.5347,12.29,72,10,3.87
431,Kut Chap,TH,2022-11-13 00:09:56,17.4257,102.5669,72.66,77,47,2.82
432,Abhayapuri,IN,2022-11-13 00:09:57,26.3333,90.6667,63.54,87,0,4.36
433,Byron Bay,AU,2022-11-13 00:06:58,-28.65,153.6167,80.94,62,28,14.47
434,Dauriya,RU,2022-11-13 00:09:57,49.9333,116.8667,7.11,92,57,2.26
435,Brigantine,US,2022-11-13 00:09:58,39.4101,-74.3646,64.99,82,20,3.44
436,Lyubech,UA,2022-11-13 00:09:58,51.7026,30.6569,46.44,91,54,11.25
437,Pozo Colorado,PY,2022-11-13 00:09:59,-23.4923,-58.7972,85.87,49,58,11.99
438,Waycross,US,2022-11-13 00:08:43,31.2136,-82.354,66.25,95,0,0.0
439,Jalu,LY,2022-11-13 00:09:59,29.0331,21.5482,65.17,51,80,5.59
440,Jipijapa,EC,2022-11-13 00:09:59,-1.3333,-80.5833,67.93,82,100,5.12
441,Ust-Tsilma,RU,2022-11-13 00:10:00,65.441,52.1498,22.37,95,100,7.4
442,Bonnyville,CA,2022-11-13 00:05:02,54.2668,-110.735,17.6,97,97,3.83
443,Aykhal,RU,2022-11-13 00:10:00,66.0,111.5,-18.27,98,100,17.54
444,Kahului,US,2022-11-13 00:10:01,20.8947,-156.47,82.42,70,40,18.41
445,Porto Novo,BJ,2022-11-13 00:10:01,6.4965,2.6036,78.13,87,99,6.11
446,Luxor,EG,2022-11-13 00:06:13,25.6989,32.6421,65.98,44,10,5.66
447,Nanyamba,TZ,2022-11-13 00:10:02,-10.6833,39.8333,69.31,91,49,3.33
448,Muscatine,US,2022-11-13 00:08:25,41.4667,-91.1335,31.84,63,100,12.66
449,Aksarka,RU,2022-11-13 00:10:02,66.5606,67.7975,-5.58,97,90,7.18
450,Sayansk,RU,2022-11-13 00:10:03,54.1088,102.1648,18.63,78,93,4.7
451,Pontes E Lacerda,BR,2022-11-13 00:10:03,-15.2261,-59.3353,76.93,63,74,4.0
452,Kathu,TH,2022-11-13 00:05:53,7.9178,98.3332,83.75,87,100,9.17
453,Maracaibo,VE,2022-11-13 00:07:52,10.6317,-71.6406,77.07,90,100,3.49
454,Tuatapere,NZ,2022-11-13 00:10:04,-46.1333,167.6833,50.29,95,100,2.48
455,Vila Velha,BR,2022-11-13 00:06:31,-20.3297,-40.2925,74.95,89,95,11.01
456,Boca Do Acre,BR,2022-11-13 00:10:04,-8.7522,-67.3978,80.6,56,60,2.06
457,Chiredzi,ZW,2022-11-13 00:10:05,-21.05,31.6667,73.67,73,75,3.4
458,Vila Do Maio,CV,2022-11-13 00:10:05,15.1333,-23.2167,76.84,76,38,11.79
459,Deep River,CA,2022-11-13 00:11:06,46.1001,-77.4995,37.94,71,100,6.44
460,Comapa,GT,2022-11-13 00:11:06,14.1167,-89.9167,63.3,97,42,3.27
461,Shitanjing,CN,2022-11-13 00:11:07,39.2342,106.3439,30.99,36,4,3.44
462,Dillon,US,2022-11-13 00:06:25,34.4166,-79.3712,70.14,70,3,9.71
463,Hauterive,FR,2022-11-13 00:11:07,46.0901,3.4459,45.36,75,99,2.33
464,Tutoia,BR,2022-11-13 00:11:08,-2.7619,-42.2744,79.54,80,67,9.35
465,Necochea,AR,2022-11-13 00:11:08,-38.5473,-58.7368,59.83,99,100,7.34
466,Vega De Alatorre,MX,2022-11-13 00:11:09,20.0333,-96.6333,68.77,91,93,19.35
467,Lehigh Acres,US,2022-11-13 00:10:17,26.6254,-81.6248,78.94,86,100,5.75
468,Abancay,PE,2022-11-13 00:11:09,-13.6339,-72.8814,63.59,52,32,7.23
469,Padang,ID,2022-11-13 00:06:18,-0.9492,100.3543,75.25,95,100,3.56
470,Bonavista,CA,2022-11-13 00:11:10,48.6499,-53.1147,34.9,97,100,31.21
471,Ribas Do Rio Pardo,BR,2022-11-13 00:11:11,-20.4431,-53.7592,70.72,82,47,6.64
472,Linjiang,CN,2022-11-13 00:11:11,41.8069,126.9078,27.21,87,68,2.73
473,Nuuk,GL,2022-11-13 00:11:12,64.1835,-51.7216,25.41,80,75,6.91
474,Jacareacanga,BR,2022-11-13 00:11:12,-6.2222,-57.7528,80.69,53,75,0.54
475,Dumas,US,2022-11-13 00:11:13,35.8656,-101.9732,45.54,36,0,6.91
476,Havre-Saint-Pierre,CA,2022-11-13 00:11:13,50.2334,-63.5986,27.91,72,100,25.52
477,Kargil,IN,2022-11-13 00:11:13,34.5667,76.1,19.58,49,8,2.46
478,Kautokeino,NO,2022-11-13 00:11:14,69.0125,23.0412,33.1,90,100,5.7
479,Cabedelo,BR,2022-11-13 00:11:14,-6.9811,-34.8339,75.87,80,28,8.7
480,Ploemeur,FR,2022-11-13 00:11:15,47.7333,-3.4333,58.95,93,0,8.05
481,Aksu,CN,2022-11-13 00:11:15,41.1231,80.2644,35.76,51,0,1.63
482,Fairview,US,2022-11-13 00:11:15,40.8126,-73.999,65.43,66,40,6.91
483,Moerai,PF,2022-11-13 00:11:16,-22.4333,-151.3333,69.93,66,6,12.1
484,Pingxiang,CN,2022-11-13 00:11:16,27.6167,113.85,59.22,55,55,3.56
485,Sholokhove,UA,2022-11-13 00:11:17,47.6945,34.0312,44.85,79,6,12.68
486,Ballina,AU,2022-11-13 00:11:17,-28.8667,153.5667,81.01,73,17,12.82
487,Pedasi,PA,2022-11-13 00:11:18,7.5333,-80.0333,77.07,84,84,4.0
488,Botou,CN,2022-11-13 00:11:18,38.0667,116.5667,38.66,50,63,3.8
489,Narsaq,GL,2022-11-13 00:11:19,60.9167,-46.05,32.22,76,93,3.11
490,Mopipi,BW,2022-11-13 00:11:19,-21.1833,24.8833,69.94,81,86,6.69
491,Tecoanapa,MX,2022-11-13 00:11:19,16.5167,-98.75,81.0,77,69,4.41
492,Alugan,PH,2022-11-13 00:11:20,12.2188,125.4808,81.52,85,98,11.52
493,Hambantota,LK,2022-11-13 00:11:20,6.1241,81.1185,77.2,83,100,1.97
494,Panambi,BR,2022-11-13 00:11:21,-28.2925,-53.5017,71.92,79,100,7.65
495,Gigmoto,PH,2022-11-13 00:11:21,13.7796,124.39,83.1,81,93,9.91
496,Calabar,NG,2022-11-13 00:11:21,4.9517,8.322,75.0,94,97,2.04
497,Masuguru,TZ,2022-11-13 00:11:22,-11.3667,38.4167,74.26,72,3,4.97
498,Derzhavinsk,KZ,2022-11-13 00:11:23,51.1,66.3167,35.33,85,100,26.37
499,Ust-Tarka,RU,2022-11-13 00:11:23,55.5672,75.705,32.43,98,100,10.07
500,Koszalin,PL,2022-11-13 00:06:35,54.1944,16.1722,53.83,98,100,4.52
501,Sergeyevka,KZ,2022-11-13 00:11:24,53.88,67.4158,33.46,98,100,19.42
502,Barabai,ID,2022-11-13 00:11:24,-2.5833,115.3833,79.3,86,81,1.12
503,Patu,BR,2022-11-13 00:11:25,-6.11,-37.6367,82.33,61,59,13.42
504,Meulaboh,ID,2022-11-13 00:07:21,4.1363,96.1285,74.62,94,100,4.65
505,Stornoway,GB,2022-11-13 00:11:25,58.2093,-6.3865,55.36,85,75,13.8
506,Beloha,MG,2022-11-13 00:12:26,-25.1667,45.05,71.28,80,70,18.25
507,Ekibastuz,KZ,2022-11-13 00:12:26,51.6667,75.3667,35.73,82,100,25.95
508,Makkaveyevo,RU,2022-11-13 00:12:26,51.7533,113.9454,6.4,98,91,1.21
509,Galle,LK,2022-11-13 00:10:15,6.0367,80.217,78.03,85,100,3.18
510,Spirit River,CA,2022-11-13 00:12:27,55.7833,-118.8361,18.23,91,53,5.3
511,Tanout,NE,2022-11-13 00:12:27,14.9709,8.8879,71.47,24,3,11.36
512,Pueblo Nuevo,MX,2022-11-13 00:12:28,23.3833,-105.3833,55.38,72,5,2.86
513,Mikhaylovka,RU,2022-11-13 00:12:14,50.06,43.2379,49.78,85,100,21.99
514,Ketchikan,US,2022-11-13 00:12:29,55.3422,-131.6461,37.49,98,100,5.95
515,Naica,MX,2022-11-13 00:12:29,27.85,-105.4833,64.53,30,4,5.53
516,Atherton,GB,2022-11-13 00:12:30,53.5237,-2.4935,56.28,88,38,1.99
517,Islamkot,PK,2022-11-13 00:12:30,24.6997,70.177,70.36,31,3,3.18
518,Coxim,BR,2022-11-13 00:12:31,-18.5067,-54.76,77.52,56,67,5.99
519,Savinka,RU,2022-11-13 00:12:31,50.0785,47.0994,46.81,83,81,26.31
520,Dashitou,CN,2022-11-13 00:12:31,43.3067,128.5114,18.99,92,96,6.62
521,Bytca,SK,2022-11-13 00:12:32,49.224,18.5588,46.2,93,10,1.14
522,San Patricio,US,2022-11-13 00:12:32,28.017,-97.5169,62.47,43,31,11.86
523,Wenzhou,CN,2022-11-13 00:11:05,27.9994,120.6668,72.1,86,9,1.39
524,Askarovo,RU,2022-11-13 00:12:33,53.3372,58.5089,32.95,92,100,17.9
525,Gorontalo,ID,2022-11-13 00:12:33,0.5412,123.0595,81.99,81,81,2.98
526,Kaeo,NZ,2022-11-13 00:12:34,-35.1,173.7833,74.32,70,65,4.97
527,Lungi,SL,2022-11-13 00:12:34,9.2212,-12.6831,74.66,91,10,3.4
528,Rawson,AR,2022-11-13 00:10:50,-43.3002,-65.1023,59.67,62,88,17.25
529,Izhma,RU,2022-11-13 00:12:35,65.0083,53.9113,18.72,94,100,8.16
530,Ishigaki,JP,2022-11-13 00:12:36,24.3448,124.1572,78.94,84,1,2.48
531,Yining,CN,2022-11-13 00:12:36,29.0361,114.5636,54.72,66,31,2.59
532,Iracoubo,GF,2022-11-13 00:12:37,5.4802,-53.2011,78.69,85,100,7.61
533,Inhambane,MZ,2022-11-13 00:12:37,-23.865,35.3833,77.65,84,80,11.23
534,Ronne,DK,2022-11-13 00:12:37,55.1009,14.7066,53.51,100,100,1.14
535,Momil,CO,2022-11-13 00:12:38,9.2377,-75.6749,76.57,90,95,2.98
536,Milici,BA,2022-11-13 00:12:38,44.1711,19.0903,39.6,90,5,2.68
537,Vallenar,CL,2022-11-13 00:12:39,-28.5708,-70.7581,61.16,56,100,4.45
538,Paoua,CF,2022-11-13 00:12:39,7.2427,16.4406,70.97,60,5,0.98
539,Yerbogachen,RU,2022-11-13 00:12:39,61.2767,108.0108,-11.18,100,92,1.92
540,Baghdad,IQ,2022-11-13 00:07:47,33.3406,44.4009,58.91,100,0,5.75
541,Sulangan,PH,2022-11-13 00:12:40,11.1373,123.7228,82.67,79,59,10.78
542,Llangefni,GB,2022-11-13 00:12:40,53.2556,-4.3106,58.86,82,100,20.71
543,Shagonar,RU,2022-11-13 00:12:41,51.5333,92.8,13.69,94,100,1.99
544,Rincon,US,2022-11-13 00:12:41,32.296,-81.2354,68.86,77,20,5.75
545,Jati,PK,2022-11-13 00:12:42,24.3539,68.2671,73.92,66,1,6.6
546,Bridlington,GB,2022-11-13 00:12:42,54.0831,-0.1919,51.15,96,1,11.21
547,Raudeberg,NO,2022-11-13 00:12:42,61.9875,5.1352,48.96,43,100,8.03
548,Brazzaville,CG,2022-11-13 00:12:43,-4.2658,15.2832,70.12,98,81,1.03
549,Lavrentiya,RU,2022-11-13 00:12:43,65.5833,-171.0,16.05,82,9,11.72
550,Monywa,MM,2022-11-13 00:08:37,22.1167,95.1333,68.29,87,3,5.82
551,Umea,SE,2022-11-13 00:13:44,63.8284,20.2597,39.13,87,0,6.91
552,Bukama,CD,2022-11-13 00:13:30,-9.2,25.85,67.89,97,91,1.86
553,Arkadak,RU,2022-11-13 00:13:44,51.9326,43.4978,50.23,74,93,22.03
554,Shenzhen,CN,2022-11-13 00:11:22,22.5455,114.0683,79.99,94,18,3.24
555,Waipawa,NZ,2022-11-13 00:13:45,-41.4122,175.5153,56.95,91,99,1.43
556,Kirakira,SB,2022-11-13 00:13:45,-10.4544,161.9205,83.86,71,75,6.33
557,Victor Harbor,AU,2022-11-13 00:13:46,-35.5667,138.6167,66.0,74,56,5.01
558,Broken Hill,AU,2022-11-13 00:13:46,-31.95,141.4333,72.07,56,92,8.93
559,Ahipara,NZ,2022-11-13 00:13:47,-35.1667,173.1667,64.83,68,92,8.52
560,Bay Roberts,CA,2022-11-13 00:13:47,47.5999,-53.2648,50.5,97,100,9.73
561,Botwood,CA,2022-11-13 00:13:48,49.1499,-55.3482,32.9,95,100,16.13
562,Khasan,RU,2022-11-13 00:13:48,42.4308,130.6434,36.05,61,57,23.02
